Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,Year,Month,Day,Site,BRUV,Visibility,Habitat,Family,Genus,Species,Code,MaxN,Has fed,Periods,Sci_Name_Full,Sci_Name_Abbr,Date,Analysis_Month,Sci_Name,Type,Subtype,Common_Name,Feeding,Targeted
2020 09.09 - Spanish Bay - BRUV 5_1.MP4,46595,12.956,SPAN_09SEP20_bruv5_0001,2.956,SPAN_09SEP20_bruv5,Gammon Koval,10,NA,2020,9,9,Spanish Bay,5,< 1,SS,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/9/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.09 - Spanish Bay - BRUV 5_2.MP4,5139,19.0632,SPAN_09SEP20_bruv5_0002,4.0632,SPAN_09SEP20_bruv5,Gammon Koval,10,NA,2020,9,9,Spanish Bay,5,< 1,SS,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/9/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.09 - Spanish Bay - BRUV 5_4.MP4,38146,63.5096,SPAN_09SEP20_bruv5_0011,3.5093,SPAN_09SEP20_bruv5,Gammon Koval,10,NA,2020,9,9,Spanish Bay,5,< 1,SS,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/9/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.09 - Spanish Bay - BRUV 6_1.MP4,37584,10.4504,SPAN_09SEP20_bruv6_0001,0.4504,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,10,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_1.MP4,58972,16.3975,SPAN_09SEP20_bruv6_0002,1.3975,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,4,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_2.MP4,16938,22.344,SPAN_09SEP20_bruv6_0003,2.344,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,6,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_2.MP4,32621,26.7047,SPAN_09SEP20_bruv6_0004,1.7048,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,10,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_2.MP4,58653,33.9431,SPAN_09SEP20_bruv6_0005,3.9431,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,4,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_3.MP4,4505,36.5212,SPAN_09SEP20_bruv6_0006,1.5212,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,2,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_3.MP4,30743,43.8168,SPAN_09SEP20_bruv6_0007,3.8166,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,2,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_3.MP4,40033,46.4,SPAN_09SEP20_bruv6_0008,1.3997,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,1,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_4.MP4,600,53.0697,SPAN_09SEP20_bruv6_0009,3.0695,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,1,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_4.MP4,22068,59.039,SPAN_09SEP20_bruv6_0010,4.0388,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,2,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_4.MP4,28881,60.9334,SPAN_09SEP20_bruv6_0011,0.9332,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,4,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_4.MP4,51634,67.26,SPAN_09SEP20_bruv6_0012,2.2598,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Embiotocidae,Amphistichus,argenteus,1,1,No,12,Amphistichus argenteus,A. argenteus,9/9/2020,Sep,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 6_4.MP4,54370,68.0207,SPAN_09SEP20_bruv6_0012,3.0205,SPAN_09SEP20_bruv6,Gammon Koval,5.5,NA,2020,9,9,Spanish Bay,6,1,SS,Olividae,Callianax,biplicata,9,1,No,12,Callianax biplicata,C. biplicata,9/9/2020,Sep,Callianax biplicata,Invertebrate,Snail,Purple Dwarf Olive Snail,planktivore,Nontargeted
2020 09.09 - Spanish Bay - BRUV 2_1.MP4,44419,12.3509,SPAN_09OCT20_bruv2_0001,2.351,SPAN_10OCT20_bruv2,Gammon Koval,7,NA,2020,9,9,Spanish Bay,2,< 1,SS,Embiotocidae,Amphistichus,koelzi,2,1,No,12,Amphistichus koelzi,A. koelzi,9/9/2020,Sep,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 09.09 - Spanish Bay - BRUV 2_2.MP4,13393,21.3583,SPAN_09OCT20_bruv2_0003,1.3583,SPAN_10OCT20_bruv2,Gammon Koval,7,NA,2020,9,9,Spanish Bay,2,< 1,SS,Embiotocidae,Amphistichus,koelzi,2,1,No,12,Amphistichus koelzi,A. koelzi,9/9/2020,Sep,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 1_2.MP4,17698,22.5553,PTLO_21SEP20_bruv1_0003,2.5553,PTLO_21SEP20_bruv1,Gammon Koval,6,NA,2020,9,21,Whalers Cove,1,1,B,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 1_2.MP4,46222,30.4866,PTLO_21SEP20_bruv1_0005,0.4866,PTLO_21SEP20_bruv1,Gammon Koval,6,NA,2020,9,21,Whalers Cove,1,1,B,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 1_3.MP4,62213,52.5672,PTLO_21SEP20_bruv1_0009,2.567,PTLO_21SEP20_bruv1,Gammon Koval,6,NA,2020,9,21,Whalers Cove,1,1,B,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 1_4.MP4,54907,68.17,PTLO_21SEP20_bruv1_0012,3.1698,PTLO_21SEP20_bruv1,Gammon Koval,6,NA,2020,9,21,Whalers Cove,1,1,B,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 2_1.MP4,38516,10.7096,PTLO_21SEP20_bruv2_0001,0.7096,PTLO_21SEP20_bruv2,Gammon Koval,6,NA,2020,9,21,Whalers Cove,2,1,SS,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 2_1.MP4,55049,15.3067,PTLO_21SEP20_bruv2_0002,0.3067,PTLO_21SEP20_bruv2,Gammon Koval,6,NA,2020,9,21,Whalers Cove,2,1,SS,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 2_2.MP4,46903,30.6759,PTLO_21SEP20_bruv2_0005,0.676,PTLO_21SEP20_bruv2,Gammon Koval,6,NA,2020,9,21,Whalers Cove,2,1,SS,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 2_3.MP4,3889,36.3499,PTLO_21SEP20_bruv2_0006,1.35,PTLO_21SEP20_bruv2,Gammon Koval,6,NA,2020,9,21,Whalers Cove,2,1,SS,Embiotocidae,Micrometrus,minimus,35,1,No,12,Micrometrus minimus,M. minimus,9/21/2020,Sep,Micrometrus minimus,Fish,Surfperch,Dwarf Perch,carnivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 2_4.MP4,44954,65.4026,PTLO_21SEP20_bruv2_0012,0.4023,PTLO_21SEP20_bruv2,Gammon Koval,6,NA,2020,9,21,Whalers Cove,2,1,SS,Embiotocidae,Phanerodon,furcatus,48,1,No,12,Phanerodon furcatus,P. furcatus,9/21/2020,Sep,Phanerodon furcatus,Fish,Surfperch,White Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 2_2.MP4,18614,22.81,PTLO_21SEP20_bruv2_0003,2.81,PTLO_21SEP20_bruv2,Gammon Koval,6,NA,2020,9,21,Whalers Cove,2,1,SS,Labridae,Oxyjulis,californica,43,1,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 2_2.MP4,63283,35.2305,PTLO_21SEP20_bruv2_0006,0.2305,PTLO_21SEP20_bruv2,Gammon Koval,6,NA,2020,9,21,Whalers Cove,2,1,SS,Labridae,Oxyjulis,californica,43,1,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_4.MP4,35668,62.8205,PTLO_21SEP20_bruv3_0011,2.8203,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 3_4.MP4,44371,65.2405,PTLO_21SEP20_bruv3_0012,0.2402,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 3_1.MP4,37405,10.4007,PTLO_21SEP20_bruv3_0001,0.4007,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 3_2.MP4,9548,20.2892,PTLO_21SEP20_bruv3_0003,0.2892,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 3_4.MP4,54446,68.0419,PTLO_21SEP20_bruv3_0012,3.0416,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 3_3.MP4,23691,41.856,PTLO_21SEP20_bruv3_0007,1.8557,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Embiotocidae,Micrometrus,minimus,35,12,No,12,Micrometrus minimus,M. minimus,9/21/2020,Sep,Micrometrus minimus,Fish,Surfperch,Dwarf Perch,carnivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_4.MP4,62874,70.3853,NA,NA,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Labridae,Oxyjulis,californica,43,3,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_1.MP4,61140,17.0003,PTLO_21SEP20_bruv3_0002,2.0003,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Labridae,Oxyjulis,californica,43,1,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_2.MP4,11327,20.7838,PTLO_21SEP20_bruv3_0003,0.7838,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Labridae,Oxyjulis,californica,43,2,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_2.MP4,27019,25.1471,PTLO_21SEP20_bruv3_0004,0.1471,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Labridae,Oxyjulis,californica,43,3,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_3.MP4,16611,39.8873,PTLO_21SEP20_bruv3_0006,4.8874,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Labridae,Oxyjulis,californica,43,3,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_3.MP4,23709,41.861,PTLO_21SEP20_bruv3_0007,1.8607,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Labridae,Oxyjulis,californica,43,2,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_3.MP4,39748,46.3207,PTLO_21SEP20_bruv3_0008,1.3205,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Labridae,Oxyjulis,californica,43,1,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_4.MP4,46511,65.8355,PTLO_21SEP20_bruv3_0012,0.8353,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Labridae,Oxyjulis,californica,43,2,No,12,Oxyjulis californica,O. californica,9/21/2020,Sep,Oxyjulis californica,Fish,Wrasse,Senorita,molluscivores,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_2.MP4,14255,21.598,PTLO_21SEP20_bruv3_0003,1.598,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Phocidae,Phoca,vitulina,49,1,No,12,Phoca vitulina,P. vitulina,9/21/2020,Sep,Phoca vitulina,Mammal,Seal,Harbor Seal,carnivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_3.MP4,12,35.2719,PTLO_21SEP20_bruv3_0006,0.2719,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Phocidae,Phoca,vitulina,49,1,No,12,Phoca vitulina,P. vitulina,9/21/2020,Sep,Phoca vitulina,Mammal,Seal,Harbor Seal,carnivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 3_4.MP4,12208,56.2974,PTLO_21SEP20_bruv3_0010,1.2971,PTLO_21SEP20_bruv3,Gammon Koval,6,NA,2020,9,21,Whalers Cove,3,1,S,Phocidae,Phoca,vitulina,49,1,No,12,Phoca vitulina,P. vitulina,9/21/2020,Sep,Phoca vitulina,Mammal,Seal,Harbor Seal,carnivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_2.MP4,28000,25.4198,PTLO_21SEP20_bruv4_0004,0.4199,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 4_2.MP4,48720,31.1812,PTLO_21SEP20_bruv4_0005,1.1812,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 4_3.MP4,3218,36.1633,PTLO_21SEP20_bruv4_0006,1.1634,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,9/21/2020,Sep,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 4_2.MP4,21556,23.628,PTLO_21SEP20_bruv4_0003,3.6281,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 4_3.MP4,44943,47.7652,PTLO_21SEP20_bruv4_0008,2.765,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 4_4.MP4,37378,63.296,PTLO_21SEP20_bruv4_0011,3.2958,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Embiotocidae,Hypsurus,caryi,28,1,No,12,Hypsurus caryi,H. caryi,9/21/2020,Sep,Hypsurus caryi,Fish,Surfperch,Rainbow Seaperch,carnivore,Targeted
2020 09.21 - Point Lobos - BRUV 4_3.MP4,22102,41.4142,PTLO_21SEP20_bruv4_0007,1.4139,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Embiotocidae,Micrometrus,minimus,35,1,No,12,Micrometrus minimus,M. minimus,9/21/2020,Sep,Micrometrus minimus,Fish,Surfperch,Dwarf Perch,carnivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_2.MP4,59755,34.2495,PTLO_21SEP20_bruv4_0005,4.2495,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Phocidae,Phoca,vitulina,49,1,No,12,Phoca vitulina,P. vitulina,9/21/2020,Sep,Phoca vitulina,Mammal,Seal,Harbor Seal,carnivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_4.MP4,48,52.9162,PTLO_21SEP20_bruv4_0009,2.916,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Phocidae,Phoca,vitulina,49,1,No,12,Phoca vitulina,P. vitulina,9/21/2020,Sep,Phoca vitulina,Mammal,Seal,Harbor Seal,carnivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_1.MP4,36983,10.2833,PTLO_21SEP20_bruv4_0001,0.2833,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,3,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_1.MP4,57787,16.068,PTLO_21SEP20_bruv4_0002,1.068,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,2,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_2.MP4,27424,25.2597,PTLO_21SEP20_bruv4_0004,0.2597,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_3.MP4,8681,37.6824,PTLO_21SEP20_bruv4_0006,2.6824,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_3.MP4,28829,43.2846,PTLO_21SEP20_bruv4_0007,3.2844,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,2,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_3.MP4,51453,49.5754,PTLO_21SEP20_bruv4_0008,4.5751,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_3.MP4,53841,50.2394,PTLO_21SEP20_bruv4_0009,0.2391,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_4.MP4,16254,57.4224,PTLO_21SEP20_bruv4_0010,2.4221,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_4.MP4,35365,62.7363,PTLO_21SEP20_bruv4_0011,2.7361,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,2,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 4_4.MP4,43513,65.0019,PTLO_21SEP20_bruv4_0012,0.0017,PTLO_21SEP20_bruv4,Gammon Koval,6,NA,2020,9,21,Whalers Cove,4,1,S,Pleurobrachidae,Pleurobrachia,bachei,96,1,No,12,Pleurobrachia bachei,P. bachei,9/21/2020,Sep,Pleurobrachia bachei,Invertebrate,Ctenophore,Sea Gooseberry,planktivore,Nontargeted
2020 09.21 - Point Lobos - BRUV 5_1.MP4,38785,10.7844,PTLO_21SEP20_bruv5_0001,0.7844,PTLO_21SEP20_bruv5,Gammon Koval,6,NA,2020,9,21,Whalers Cove,5,1,SS,Cancridae,Metacarcinus,productus,11,1,No,12,Metacarcinus productus,M. productus,9/21/2020,Sep,Metacarcinus productus,Invertebrate,Crab,Red Rock Crab,carnivore,Targeted
